,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,Unnamed: 8,style,place,time,"TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,"
4046,1501425099.0,30/07/2017 14:31:39,23.2778,37.2222,56.0,1014.49,1.06093,269.0,,FP2,Berlin,2016-2017,
4047,1501425109.0,30/07/2017 14:31:49,23.2778,37.2222,56.0,1014.46,2.12187,140.0,,FP2,Berlin,2016-2017,
4048,1501425119.0,30/07/2017 14:31:59,23.2778,37.2222,55.0,1014.46,1.06093,139.0,,FP2,Berlin,2016-2017,
4049,1501425139.0,30/07/2017 14:32:19,23.2778,37.7778,55.0,1014.46,1.06093,144.0,,FP2,Berlin,2016-2017,
4050,1501425149.0,30/07/2017 14:32:29,23.2778,37.7778,55.0,1014.46,1.06093,144.0,,FP2,Berlin,2016-2017,
4051,1501425159.0,30/07/2017 14:32:39,23.3333,37.7778,55.0,1014.46,0.0,144.0,,FP2,Berlin,2016-2017,
4052,1501425169.0,30/07/2017 14:32:49,23.3333,37.7778,55.0,1014.39,1.06093,176.0,,FP2,Berlin,2016-2017,
4053,1501425179.0,30/07/2017 14:32:59,23.3333,37.7778,55.0,1014.39,5.30467,304.0,,FP2,Berlin,2016-2017,
4054,1501425189.0,30/07/2017 14:33:09,23.3333,37.7778,55.0,1014.39,4.24374,311.0,,FP2,Berlin,2016-2017,
4055,1501425199.0,30/07/2017 14:33:19,23.3333,37.7778,55.0,1014.39,2.12187,311.0,,FP2,Berlin,2016-2017,
4056,1501425209.0,30/07/2017 14:33:29,23.3333,37.7778,55.0,1014.39,3.1828,284.0,,FP2,Berlin,2016-2017,
4057,1501425219.0,30/07/2017 14:33:39,23.3333,37.7778,55.0,1014.39,3.1828,294.0,,FP2,Berlin,2016-2017,
4058,1501425229.0,30/07/2017 14:33:49,23.3333,37.7778,55.0,1014.43,3.1828,294.0,,FP2,Berlin,2016-2017,
4059,1501425239.0,30/07/2017 14:33:59,23.3333,37.7778,55.0,1014.43,4.24374,285.0,,FP2,Berlin,2016-2017,
4060,1501425249.0,30/07/2017 14:34:09,23.3333,37.7778,55.0,1014.43,2.12187,286.0,,FP2,Berlin,2016-2017,
4061,1501425259.0,30/07/2017 14:34:19,23.3889,37.7778,55.0,1014.43,4.24374,284.0,,FP2,Berlin,2016-2017,
4062,1501425269.0,30/07/2017 14:34:29,23.3889,37.7778,55.0,1014.43,2.12187,286.0,,FP2,Berlin,2016-2017,
4063,1501425279.0,30/07/2017 14:34:39,23.3889,37.7778,55.0,1014.43,2.12187,284.0,,FP2,Berlin,2016-2017,
4064,1501425289.0,30/07/2017 14:34:49,23.3889,37.7778,55.0,1014.36,2.12187,284.0,,FP2,Berlin,2016-2017,
4065,1501425299.0,30/07/2017 14:34:59,23.4444,37.7778,55.0,1014.36,2.12187,270.0,,FP2,Berlin,2016-2017,
4066,1501425309.0,30/07/2017 14:35:09,23.4444,37.7778,55.0,1014.36,2.12187,270.0,,FP2,Berlin,2016-2017,
4067,1501425319.0,30/07/2017 14:35:19,23.4444,37.7778,56.0,1014.36,2.12187,270.0,,FP2,Berlin,2016-2017,
4068,1501425329.0,30/07/2017 14:35:29,23.4444,37.7778,56.0,1014.36,1.06093,270.0,,FP2,Berlin,2016-2017,
4069,1501425349.0,30/07/2017 14:35:49,23.4444,37.7778,56.0,1014.39,2.12187,270.0,,FP2,Berlin,2016-2017,
4070,1501425359.0,30/07/2017 14:35:59,23.5,37.7778,56.0,1014.39,4.24374,250.0,,FP2,Berlin,2016-2017,
4071,1501425369.0,30/07/2017 14:36:09,23.5,37.7778,56.0,1014.39,6.3656,279.0,,FP2,Berlin,2016-2017,
4072,1501425379.0,30/07/2017 14:36:19,23.5,37.7778,56.0,1014.39,6.3656,281.0,,FP2,Berlin,2016-2017,
4073,1501425389.0,30/07/2017 14:36:29,23.5556,37.7778,56.0,1014.39,6.3656,237.0,,FP2,Berlin,2016-2017,
4074,1501425399.0,30/07/2017 14:36:39,23.5556,37.7778,56.0,1014.39,4.24374,238.0,,FP2,Berlin,2016-2017,
4075,1501425409.0,30/07/2017 14:36:49,23.5556,37.7778,56.0,1014.36,4.24374,232.0,,FP2,Berlin,2016-2017,
4076,1501425419.0,30/07/2017 14:36:59,23.6111,37.7778,55.0,1014.36,4.24374,209.0,,FP2,Berlin,2016-2017,
4077,1501425429.0,30/07/2017 14:37:09,23.6111,37.7778,55.0,1014.36,4.24374,212.0,,FP2,Berlin,2016-2017,
4078,1501425439.0,30/07/2017 14:37:19,23.6111,37.7778,55.0,1014.36,4.24374,211.0,,FP2,Berlin,2016-2017,
4079,1501425449.0,30/07/2017 14:37:29,23.6667,37.7778,55.0,1014.36,3.1828,196.0,,FP2,Berlin,2016-2017,
4080,1501425459.0,30/07/2017 14:37:39,23.6667,37.7778,55.0,1014.36,2.12187,211.0,,FP2,Berlin,2016-2017,
4081,1501425469.0,30/07/2017 14:37:49,23.6667,37.7778,55.0,1014.36,2.12187,211.0,,FP2,Berlin,2016-2017,
4082,1501425479.0,30/07/2017 14:37:59,23.6667,37.7778,55.0,1014.36,4.24374,253.0,,FP2,Berlin,2016-2017,
4083,1501425489.0,30/07/2017 14:38:09,23.6667,37.7778,55.0,1014.36,4.24374,223.0,,FP2,Berlin,2016-2017,
4084,1501425499.0,30/07/2017 14:38:19,23.6667,37.7778,55.0,1014.36,2.12187,255.0,,FP2,Berlin,2016-2017,
4085,1501425509.0,30/07/2017 14:38:29,23.6667,37.7778,55.0,1014.36,3.1828,267.0,,FP2,Berlin,2016-2017,
4086,1501425519.0,30/07/2017 14:38:39,23.6667,37.7778,55.0,1014.36,2.12187,261.0,,FP2,Berlin,2016-2017,
4087,1501425529.0,30/07/2017 14:38:49,23.7222,37.7778,55.0,1014.36,2.12187,232.0,,FP2,Berlin,2016-2017,
4088,1501425539.0,30/07/2017 14:38:59,23.7222,37.7778,55.0,1014.36,4.24374,225.0,,FP2,Berlin,2016-2017,
4089,1501425559.0,30/07/2017 14:39:19,23.7222,37.7778,55.0,1014.36,5.30467,220.0,,FP2,Berlin,2016-2017,
4090,1501425569.0,30/07/2017 14:39:29,23.7222,37.7778,55.0,1014.36,2.12187,228.0,,FP2,Berlin,2016-2017,
4091,1501425579.0,30/07/2017 14:39:39,23.7222,37.7778,55.0,1014.36,2.12187,228.0,,FP2,Berlin,2016-2017,
4092,1501425589.0,30/07/2017 14:39:49,23.7222,37.7778,55.0,1014.36,2.12187,209.0,,FP2,Berlin,2016-2017,
4093,1501425599.0,30/07/2017 14:39:59,23.7222,37.7778,55.0,1014.36,5.30467,184.0,,FP2,Berlin,2016-2017,
4094,1501425609.0,30/07/2017 14:40:09,23.7222,37.7778,55.0,1014.36,2.12187,249.0,,FP2,Berlin,2016-2017,
4095,1501425619.0,30/07/2017 14:40:19,23.7222,37.7778,55.0,1014.36,6.3656,244.0,,FP2,Berlin,2016-2017,
4096,1501425629.0,30/07/2017 14:40:29,23.7222,37.7778,55.0,1014.36,3.1828,212.0,,FP2,Berlin,2016-2017,
4097,1501425639.0,30/07/2017 14:40:39,23.7222,37.7778,55.0,1014.36,3.1828,211.0,,FP2,Berlin,2016-2017,
4098,1501425649.0,30/07/2017 14:40:49,23.7222,37.7778,55.0,1014.36,5.30467,224.0,,FP2,Berlin,2016-2017,
4099,1501425659.0,30/07/2017 14:40:59,23.7222,38.3333,55.0,1014.36,4.24374,229.0,,FP2,Berlin,2016-2017,
4100,1501425669.0,30/07/2017 14:41:09,23.7222,38.3333,55.0,1014.36,4.24374,231.0,,FP2,Berlin,2016-2017,
4101,1501425679.0,30/07/2017 14:41:19,23.7222,38.3333,54.0,1014.36,4.24374,231.0,,FP2,Berlin,2016-2017,
4102,1501425689.0,30/07/2017 14:41:29,23.7222,38.3333,54.0,1014.36,3.1828,224.0,,FP2,Berlin,2016-2017,
4103,1501425699.0,30/07/2017 14:41:39,23.7222,38.3333,54.0,1014.36,2.12187,224.0,,FP2,Berlin,2016-2017,
4104,1501425709.0,30/07/2017 14:41:49,23.7222,38.3333,54.0,1014.36,2.12187,223.0,,FP2,Berlin,2016-2017,
4105,1501425719.0,30/07/2017 14:41:59,23.7222,38.3333,54.0,1014.36,2.12187,223.0,,FP2,Berlin,2016-2017,
4106,1501425729.0,30/07/2017 14:42:09,23.7222,38.3333,54.0,1014.36,1.06093,223.0,,FP2,Berlin,2016-2017,
4107,1501425739.0,30/07/2017 14:42:19,23.7222,38.3333,54.0,1014.36,1.06093,223.0,,FP2,Berlin,2016-2017,
4108,1501425749.0,30/07/2017 14:42:29,23.7222,38.3333,54.0,1014.36,1.06093,223.0,,FP2,Berlin,2016-2017,
4109,1501425769.0,30/07/2017 14:42:49,23.6667,38.3333,54.0,1014.39,2.12187,263.0,,FP2,Berlin,2016-2017,
4110,1501425779.0,30/07/2017 14:42:59,23.6667,38.3333,55.0,1014.39,2.12187,314.0,,FP2,Berlin,2016-2017,
4111,1501425789.0,30/07/2017 14:43:09,23.6667,38.3333,55.0,1014.39,2.12187,314.0,,FP2,Berlin,2016-2017,
4112,1501425799.0,30/07/2017 14:43:19,23.6667,38.3333,55.0,1014.39,3.1828,317.0,,FP2,Berlin,2016-2017,
4113,1501425809.0,30/07/2017 14:43:29,23.6667,38.3333,55.0,1014.39,2.12187,329.0,,FP2,Berlin,2016-2017,
4114,1501425819.0,30/07/2017 14:43:39,23.6667,38.3333,55.0,1014.39,2.12187,92.0,,FP2,Berlin,2016-2017,
4115,1501425829.0,30/07/2017 14:43:49,23.6667,38.3333,55.0,1014.39,2.12187,72.0,,FP2,Berlin,2016-2017,
4116,1501425839.0,30/07/2017 14:43:59,23.6667,38.3333,55.0,1014.39,3.1828,78.0,,FP2,Berlin,2016-2017,
4117,1501425849.0,30/07/2017 14:44:09,23.6667,38.3333,55.0,1014.39,6.3656,98.0,,FP2,Berlin,2016-2017,
4118,1501425859.0,30/07/2017 14:44:19,23.6667,38.3333,55.0,1014.39,6.3656,98.0,,FP2,Berlin,2016-2017,
4119,1501425869.0,30/07/2017 14:44:29,23.6667,38.3333,55.0,1014.39,2.12187,98.0,,FP2,Berlin,2016-2017,
4120,1501425879.0,30/07/2017 14:44:39,23.6667,38.3333,55.0,1014.39,2.12187,99.0,,FP2,Berlin,2016-2017,
4121,1501425889.0,30/07/2017 14:44:49,23.6667,38.3333,55.0,1014.39,1.06093,99.0,,FP2,Berlin,2016-2017,
4122,1501425899.0,30/07/2017 14:44:59,23.6667,38.3333,55.0,1014.39,2.12187,99.0,,FP2,Berlin,2016-2017,
4123,1501425909.0,30/07/2017 14:45:09,23.6667,38.3333,55.0,1014.39,1.06093,99.0,,FP2,Berlin,2016-2017,
4124,1501425919.0,30/07/2017 14:45:19,23.6667,38.3333,55.0,1014.39,0.0,99.0,,FP2,Berlin,2016-2017,
4125,1501425929.0,30/07/2017 14:45:29,23.6667,38.3333,55.0,1014.39,1.06093,104.0,,FP2,Berlin,2016-2017,
4126,1501425939.0,30/07/2017 14:45:39,23.7222,38.8889,55.0,1014.39,0.0,104.0,,FP2,Berlin,2016-2017,
4127,1501425949.0,30/07/2017 14:45:49,23.7222,38.8889,55.0,1014.39,0.0,104.0,,FP2,Berlin,2016-2017,
4128,1501425959.0,30/07/2017 14:45:59,23.7222,38.8889,55.0,1014.39,0.0,104.0,,FP2,Berlin,2016-2017,
4129,1501425979.0,30/07/2017 14:46:19,23.7222,38.8889,55.0,1014.39,2.12187,5.0,,FP2,Berlin,2016-2017,
4130,1501425989.0,30/07/2017 14:46:29,23.7222,38.8889,55.0,1014.39,2.12187,344.0,,FP2,Berlin,2016-2017,
4131,1501425999.0,30/07/2017 14:46:39,23.7778,38.8889,55.0,1014.39,2.12187,340.0,,FP2,Berlin,2016-2017,
4132,1501426009.0,30/07/2017 14:46:49,23.7778,38.8889,55.0,1014.36,2.12187,338.0,,FP2,Berlin,2016-2017,
4133,1501426019.0,30/07/2017 14:46:59,23.7778,38.8889,55.0,1014.36,2.12187,245.0,,FP2,Berlin,2016-2017,
4134,1501426029.0,30/07/2017 14:47:09,23.7778,38.8889,55.0,1014.36,5.30467,260.0,,FP2,Berlin,2016-2017,
4135,1501426039.0,30/07/2017 14:47:19,23.7778,38.8889,55.0,1014.36,3.1828,269.0,,FP2,Berlin,2016-2017,
4136,1501426049.0,30/07/2017 14:47:29,23.7778,38.8889,55.0,1014.36,1.06093,269.0,,FP2,Berlin,2016-2017,
4137,1501426059.0,30/07/2017 14:47:39,23.8333,38.8889,55.0,1014.36,1.06093,268.0,,FP2,Berlin,2016-2017,
4138,1501426069.0,30/07/2017 14:47:49,23.8333,38.8889,55.0,1014.36,1.06093,268.0,,FP2,Berlin,2016-2017,
4139,1501426079.0,30/07/2017 14:47:59,23.8333,38.8889,55.0,1014.36,1.06093,268.0,,FP2,Berlin,2016-2017,
4140,1501426089.0,30/07/2017 14:48:09,23.8333,38.8889,55.0,1014.36,1.06093,268.0,,FP2,Berlin,2016-2017,
4141,1501426099.0,30/07/2017 14:48:19,23.8333,38.8889,55.0,1014.36,1.06093,268.0,,FP2,Berlin,2016-2017,
4142,1501426109.0,30/07/2017 14:48:29,23.8889,38.8889,55.0,1014.36,2.12187,267.0,,FP2,Berlin,2016-2017,
4143,1501426119.0,30/07/2017 14:48:39,23.8889,38.8889,55.0,1014.36,2.12187,267.0,,FP2,Berlin,2016-2017,
4144,1501426129.0,30/07/2017 14:48:49,23.8889,38.8889,55.0,1014.29,3.1828,231.0,,FP2,Berlin,2016-2017,
4145,1501426139.0,30/07/2017 14:48:59,23.8889,38.8889,55.0,1014.29,3.1828,225.0,,FP2,Berlin,2016-2017,
4146,1501426149.0,30/07/2017 14:49:09,23.9444,38.8889,55.0,1014.29,6.3656,240.0,,FP2,Berlin,2016-2017,
4147,1501426159.0,30/07/2017 14:49:19,23.9444,38.8889,55.0,1014.29,7.42654,259.0,,FP2,Berlin,2016-2017,
4148,1501426169.0,30/07/2017 14:49:29,23.8889,38.8889,55.0,1014.29,7.42654,227.0,,FP2,Berlin,2016-2017,
4149,1501426189.0,30/07/2017 14:49:49,23.9444,38.8889,54.0,1014.33,3.1828,246.0,,FP2,Berlin,2016-2017,
4150,1501426199.0,30/07/2017 14:49:59,23.9444,38.8889,54.0,1014.33,5.30467,229.0,,FP2,Berlin,2016-2017,
4151,1501426209.0,30/07/2017 14:50:09,23.9444,38.8889,54.0,1014.33,5.30467,229.0,,FP2,Berlin,2016-2017,
4152,1501426219.0,30/07/2017 14:50:19,23.9444,38.8889,54.0,1014.33,7.42654,234.0,,FP2,Berlin,2016-2017,
4153,1501426229.0,30/07/2017 14:50:29,23.9444,38.8889,54.0,1014.33,6.3656,225.0,,FP2,Berlin,2016-2017,
4154,1501426239.0,30/07/2017 14:50:39,23.9444,38.8889,54.0,1014.33,5.30467,211.0,,FP2,Berlin,2016-2017,
4155,1501426249.0,30/07/2017 14:50:49,23.9444,38.8889,54.0,1014.29,4.24374,209.0,,FP2,Berlin,2016-2017,
4156,1501426259.0,30/07/2017 14:50:59,23.9444,38.8889,54.0,1014.29,5.30467,215.0,,FP2,Berlin,2016-2017,
4157,1501426269.0,30/07/2017 14:51:09,23.8889,38.8889,54.0,1014.29,4.24374,227.0,,FP2,Berlin,2016-2017,
4158,1501426279.0,30/07/2017 14:51:19,23.8889,38.8889,54.0,1014.29,5.30467,221.0,,FP2,Berlin,2016-2017,
4159,1501426289.0,30/07/2017 14:51:29,23.8889,38.8889,54.0,1014.29,3.1828,233.0,,FP2,Berlin,2016-2017,
4160,1501426299.0,30/07/2017 14:51:39,23.8333,38.8889,54.0,1014.29,3.1828,233.0,,FP2,Berlin,2016-2017,
4161,1501426309.0,30/07/2017 14:51:49,23.8333,38.8889,54.0,1014.29,1.06093,233.0,,FP2,Berlin,2016-2017,
4162,1501426319.0,30/07/2017 14:51:59,23.8333,38.8889,54.0,1014.29,1.06093,233.0,,FP2,Berlin,2016-2017,
4163,1501426329.0,30/07/2017 14:52:09,23.8333,38.8889,54.0,1014.29,1.06093,233.0,,FP2,Berlin,2016-2017,
4164,1501426339.0,30/07/2017 14:52:19,23.8333,38.8889,54.0,1014.29,2.12187,233.0,,FP2,Berlin,2016-2017,
4165,1501426349.0,30/07/2017 14:52:29,23.8333,38.8889,54.0,1014.29,1.06093,233.0,,FP2,Berlin,2016-2017,
4166,1501426359.0,30/07/2017 14:52:39,23.7778,38.8889,54.0,1014.29,3.1828,235.0,,FP2,Berlin,2016-2017,
4167,1501426369.0,30/07/2017 14:52:49,23.7778,38.8889,54.0,1014.26,2.12187,242.0,,FP2,Berlin,2016-2017,
4168,1501426379.0,30/07/2017 14:52:59,23.7778,38.8889,54.0,1014.26,2.12187,242.0,,FP2,Berlin,2016-2017,
4169,1501426389.0,30/07/2017 14:53:09,23.7778,38.8889,54.0,1014.26,2.12187,242.0,,FP2,Berlin,2016-2017,
4170,1501426399.0,30/07/2017 14:53:19,23.7778,38.8889,54.0,1014.26,2.12187,267.0,,FP2,Berlin,2016-2017,
4171,1501426409.0,30/07/2017 14:53:29,23.7778,38.8889,54.0,1014.26,2.12187,267.0,,FP2,Berlin,2016-2017,
4172,1501426419.0,30/07/2017 14:53:39,23.7778,38.8889,54.0,1014.26,2.12187,267.0,,FP2,Berlin,2016-2017,
4173,1501426429.0,30/07/2017 14:53:49,23.7778,38.8889,54.0,1014.26,2.12187,267.0,,FP2,Berlin,2016-2017,
4174,1501426439.0,30/07/2017 14:53:59,23.7222,38.8889,54.0,1014.26,2.12187,267.0,,FP2,Berlin,2016-2017,
4175,1501426449.0,30/07/2017 14:54:09,23.7222,38.8889,54.0,1014.26,1.06093,271.0,,FP2,Berlin,2016-2017,
4176,1501426459.0,30/07/2017 14:54:19,23.7222,38.8889,54.0,1014.26,1.06093,271.0,,FP2,Berlin,2016-2017,
4177,1501426469.0,30/07/2017 14:54:29,23.7778,38.8889,54.0,1014.26,0.0,271.0,,FP2,Berlin,2016-2017,
4178,1501426479.0,30/07/2017 14:54:39,23.7222,38.8889,54.0,1014.26,2.12187,271.0,,FP2,Berlin,2016-2017,
4179,1501426489.0,30/07/2017 14:54:49,23.7222,38.8889,54.0,1014.26,3.1828,312.0,,FP2,Berlin,2016-2017,
4180,1501426499.0,30/07/2017 14:54:59,23.7222,38.8889,54.0,1014.26,2.12187,316.0,,FP2,Berlin,2016-2017,
4181,1501426509.0,30/07/2017 14:55:09,23.7222,38.8889,54.0,1014.26,3.1828,61.0,,FP2,Berlin,2016-2017,
4182,1501426519.0,30/07/2017 14:55:19,23.7778,38.8889,54.0,1014.26,2.12187,61.0,,FP2,Berlin,2016-2017,
4183,1501426529.0,30/07/2017 14:55:29,23.7778,38.8889,54.0,1014.26,2.12187,68.0,,FP2,Berlin,2016-2017,
4184,1501426539.0,30/07/2017 14:55:39,23.7778,38.8889,54.0,1014.26,3.1828,96.0,,FP2,Berlin,2016-2017,
4185,1501426549.0,30/07/2017 14:55:49,23.7778,38.8889,54.0,1014.22,5.30467,94.0,,FP2,Berlin,2016-2017,
4186,1501426559.0,30/07/2017 14:55:59,23.7778,38.8889,54.0,1014.22,3.1828,94.0,,FP2,Berlin,2016-2017,
4187,1501426569.0,30/07/2017 14:56:09,23.7778,39.4444,54.0,1014.22,2.12187,94.0,,FP2,Berlin,2016-2017,
4188,1501426579.0,30/07/2017 14:56:19,23.7778,39.4444,54.0,1014.22,3.1828,94.0,,FP2,Berlin,2016-2017,
4189,1501426589.0,30/07/2017 14:56:29,23.7778,39.4444,54.0,1014.22,2.12187,94.0,,FP2,Berlin,2016-2017,
4190,1501426609.0,30/07/2017 14:56:49,23.8333,39.4444,54.0,1014.19,2.12187,91.0,,FP2,Berlin,2016-2017,
4191,1501426619.0,30/07/2017 14:56:59,23.8333,39.4444,54.0,1014.19,2.12187,91.0,,FP2,Berlin,2016-2017,
4192,1501426629.0,30/07/2017 14:57:09,23.8333,39.4444,54.0,1014.19,2.12187,91.0,,FP2,Berlin,2016-2017,
4193,1501426639.0,30/07/2017 14:57:19,23.8333,39.4444,54.0,1014.19,2.12187,76.0,,FP2,Berlin,2016-2017,
4194,1501426649.0,30/07/2017 14:57:29,23.8333,39.4444,54.0,1014.19,3.1828,310.0,,FP2,Berlin,2016-2017,
4195,1501426659.0,30/07/2017 14:57:39,23.8333,39.4444,54.0,1014.19,2.12187,310.0,,FP2,Berlin,2016-2017,
4196,1501426669.0,30/07/2017 14:57:49,23.8333,39.4444,54.0,1014.16,1.06093,310.0,,FP2,Berlin,2016-2017,
4197,1501426679.0,30/07/2017 14:57:59,23.8333,39.4444,54.0,1014.16,1.06093,310.0,,FP2,Berlin,2016-2017,
4198,1501426689.0,30/07/2017 14:58:09,23.8333,39.4444,54.0,1014.16,1.06093,310.0,,FP2,Berlin,2016-2017,
4199,1501426699.0,30/07/2017 14:58:19,23.8333,39.4444,54.0,1014.16,2.12187,310.0,,FP2,Berlin,2016-2017,
4200,1501426709.0,30/07/2017 14:58:29,23.8333,39.4444,54.0,1014.16,3.1828,123.0,,FP2,Berlin,2016-2017,
4201,1501426719.0,30/07/2017 14:58:39,23.8889,39.4444,54.0,1014.16,3.1828,157.0,,FP2,Berlin,2016-2017,
4202,1501426729.0,30/07/2017 14:58:49,23.8889,39.4444,54.0,1014.12,3.1828,157.0,,FP2,Berlin,2016-2017,
4203,1501426739.0,30/07/2017 14:58:59,23.8889,39.4444,54.0,1014.12,3.1828,157.0,,FP2,Berlin,2016-2017,
4204,1501426749.0,30/07/2017 14:59:09,23.8889,39.4444,54.0,1014.12,3.1828,86.0,,FP2,Berlin,2016-2017,
4205,1501426759.0,30/07/2017 14:59:19,23.8889,39.4444,54.0,1014.12,3.1828,105.0,,FP2,Berlin,2016-2017,
4206,1501426769.0,30/07/2017 14:59:29,23.8889,39.4444,54.0,1014.12,3.1828,105.0,,FP2,Berlin,2016-2017,
4207,1501426779.0,30/07/2017 14:59:39,23.8889,39.4444,54.0,1014.12,3.1828,105.0,,FP2,Berlin,2016-2017,
4208,1501426789.0,30/07/2017 14:59:49,23.8889,39.4444,54.0,1014.12,2.12187,105.0,,FP2,Berlin,2016-2017,
4209,1501426799.0,30/07/2017 14:59:59,23.8889,39.4444,54.0,1014.12,1.06093,105.0,,FP2,Berlin,2016-2017,
4210,1501445019.0,30/07/2017 20:03:39,27.1111,31.1111,53.0,1012.8,5.30467,209.0,,Race,Berlin,2016-2017,
4211,1501445029.0,30/07/2017 20:03:49,27.1111,31.1111,53.0,1012.73,4.24374,209.0,,Race,Berlin,2016-2017,
4212,1501445039.0,30/07/2017 20:03:59,27.0556,31.1111,53.0,1012.73,3.1828,253.0,,Race,Berlin,2016-2017,
4213,1501445049.0,30/07/2017 20:04:09,27.0556,31.1111,54.0,1012.73,4.24374,262.0,,Race,Berlin,2016-2017,
4214,1501445059.0,30/07/2017 20:04:19,27.1111,31.1111,54.0,1012.73,8.48747,322.0,,Race,Berlin,2016-2017,
4215,1501445069.0,30/07/2017 20:04:29,27.1111,31.1111,54.0,1012.73,5.30467,235.0,,Race,Berlin,2016-2017,
4216,1501445079.0,30/07/2017 20:04:39,27.1111,31.1111,54.0,1012.73,6.3656,231.0,,Race,Berlin,2016-2017,
4217,1501445089.0,30/07/2017 20:04:49,27.1111,31.1111,54.0,1012.77,5.30467,239.0,,Race,Berlin,2016-2017,
4218,1501445099.0,30/07/2017 20:04:59,27.1111,31.1111,53.0,1012.77,5.30467,251.0,,Race,Berlin,2016-2017,
4219,1501445109.0,30/07/2017 20:05:09,27.1111,31.1111,53.0,1012.77,4.24374,225.0,,Race,Berlin,2016-2017,
4220,1501445119.0,30/07/2017 20:05:19,27.1111,31.1111,53.0,1012.77,3.1828,229.0,,Race,Berlin,2016-2017,
4221,1501445129.0,30/07/2017 20:05:29,27.1111,31.1111,53.0,1012.77,5.30467,248.0,,Race,Berlin,2016-2017,
4222,1501445139.0,30/07/2017 20:05:39,27.1111,31.1111,53.0,1012.77,4.24374,221.0,,Race,Berlin,2016-2017,
4223,1501445149.0,30/07/2017 20:05:49,27.1111,31.1111,53.0,1012.7,4.24374,206.0,,Race,Berlin,2016-2017,
4224,1501445159.0,30/07/2017 20:05:59,27.1111,31.1111,53.0,1012.7,13.7921,205.0,,Race,Berlin,2016-2017,
4225,1501445169.0,30/07/2017 20:06:09,27.1111,31.1111,53.0,1012.7,8.48747,229.0,,Race,Berlin,2016-2017,
4226,1501445179.0,30/07/2017 20:06:19,27.1111,31.1111,53.0,1012.7,12.7312,219.0,,Race,Berlin,2016-2017,
4227,1501445189.0,30/07/2017 20:06:29,27.1111,31.1111,53.0,1012.7,5.30467,226.0,,Race,Berlin,2016-2017,
4228,1501445199.0,30/07/2017 20:06:39,27.1111,31.1111,53.0,1012.7,4.24374,247.0,,Race,Berlin,2016-2017,
4229,1501445209.0,30/07/2017 20:06:49,27.1111,31.1111,53.0,1012.7,3.1828,267.0,,Race,Berlin,2016-2017,
4230,1501445219.0,30/07/2017 20:06:59,27.1111,31.1111,53.0,1012.7,2.12187,221.0,,Race,Berlin,2016-2017,
4231,1501445229.0,30/07/2017 20:07:09,27.1111,31.1111,53.0,1012.7,5.30467,220.0,,Race,Berlin,2016-2017,
4232,1501445239.0,30/07/2017 20:07:19,27.1111,31.1111,53.0,1012.7,6.3656,220.0,,Race,Berlin,2016-2017,
4233,1501445249.0,30/07/2017 20:07:29,27.1111,31.1111,53.0,1012.7,6.3656,222.0,,Race,Berlin,2016-2017,
4234,1501445259.0,30/07/2017 20:07:39,27.1667,31.1111,53.0,1012.7,6.3656,235.0,,Race,Berlin,2016-2017,
4235,1501445269.0,30/07/2017 20:07:49,27.1667,31.1111,53.0,1012.63,8.48747,218.0,,Race,Berlin,2016-2017,
4236,1501445279.0,30/07/2017 20:07:59,27.1667,30.5556,53.0,1012.63,7.42654,204.0,,Race,Berlin,2016-2017,
4237,1501445289.0,30/07/2017 20:08:09,27.1111,30.5556,53.0,1012.63,6.3656,261.0,,Race,Berlin,2016-2017,
4238,1501445299.0,30/07/2017 20:08:19,27.1667,30.5556,53.0,1012.63,7.42654,202.0,,Race,Berlin,2016-2017,
4239,1501445309.0,30/07/2017 20:08:29,27.1667,30.5556,53.0,1012.63,7.42654,247.0,,Race,Berlin,2016-2017,
4240,1501445319.0,30/07/2017 20:08:39,27.1667,30.5556,53.0,1012.63,7.42654,232.0,,Race,Berlin,2016-2017,
4241,1501445329.0,30/07/2017 20:08:49,27.1667,30.5556,53.0,1012.67,10.6093,226.0,,Race,Berlin,2016-2017,
4242,1501445339.0,30/07/2017 20:08:59,27.1667,30.5556,53.0,1012.67,8.48747,209.0,,Race,Berlin,2016-2017,
4243,1501445349.0,30/07/2017 20:09:09,27.1667,30.5556,53.0,1012.67,12.7312,212.0,,Race,Berlin,2016-2017,
4244,1501445359.0,30/07/2017 20:09:19,27.1667,30.5556,52.0,1012.67,7.42654,229.0,,Race,Berlin,2016-2017,
4245,1501445369.0,30/07/2017 20:09:29,27.1667,30.5556,52.0,1012.67,5.30467,216.0,,Race,Berlin,2016-2017,
4246,1501445379.0,30/07/2017 20:09:39,27.1667,30.5556,52.0,1012.67,5.30467,257.0,,Race,Berlin,2016-2017,
4247,1501445389.0,30/07/2017 20:09:49,27.1667,30.5556,52.0,1012.63,10.6093,247.0,,Race,Berlin,2016-2017,
4248,1501445399.0,30/07/2017 20:09:59,27.1667,30.5556,52.0,1012.63,9.54841,224.0,,Race,Berlin,2016-2017,
4249,1501445409.0,30/07/2017 20:10:09,27.1667,30.5556,53.0,1012.63,8.48747,231.0,,Race,Berlin,2016-2017,
